ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,Function,Instance,Dimension
2.103060227429206,5.778343458968989,2,0.0,F14,15,5
2.179736498233508,6.7278361723821565,2,0.0,F14,15,5
2.356763407020518,8.15682083938655,4,0.0,F14,15,5
1.1809406398977584,1.8758431614235906,2,0.0,F14,15,5
2.770565107009812,12.013859815867786,4,0.0,F14,15,5
1.6922460537066597,4.390716980369426,4,0.0,F14,15,5
0.43475046716022164,-0.18525691936911404,2,0.0,F14,16,5
0.7073423764118457,0.19418121769915775,1,0.0,F14,16,5
0.4412115925510585,-0.590508686412079,1,0.0,F14,16,5
0.6133392696159203,-0.16471204440878928,1,0.0,F14,16,5
0.6224719163269424,0.1885868594386375,1,0.0,F14,16,5
0.539800629890969,0.05612735532146251,1,0.0,F14,16,5
0.535345256810199,-0.12539020768231168,1,0.0,F14,16,5
0.721141010780764,0.11399297172639233,2,0.0,F14,16,5
0.4214257456215095,-0.4794313424732741,1,0.0,F14,16,5
0.6321322229527258,-0.16207469172480682,1,0.0,F14,16,5
1.9993887316769698,4.8082701336380875,4,0.0,F15,1,5
2.040426197551316,4.192203976157922,2,0.0,F15,1,5
2.1192534989908687,4.982367828206597,3,0.0,F15,1,5
2.0620934666107957,4.595452097652095,1,0.016,F15,1,5
2.7246961025887124,9.53881542597123,3,0.0,F15,1,5
2.754786224819414,10.306396991900215,4,0.0,F15,1,5
1.5633002767352318,2.3755169473166156,2,0.0,F15,1,5
2.5260836493075622,8.900263810676176,3,0.016,F15,1,5
2.034539084146739,4.2144595734934995,2,0.0,F15,1,5
2.1223172715564833,5.026571260312977,3,0.0,F15,1,5
1.7861016571479102,4.135941511693683,3,0.0,F15,2,5
1.663047911193521,3.826801309204062,2,0.0,F15,2,5
1.5449395208118915,3.3094482647402774,2,0.0,F15,2,5
1.8956838558838995,4.587250489850914,3,0.0,F15,2,5
1.3966567966510754,1.7849209961203316,3,0.016,F15,2,5
1.4146913241685148,2.369558688283113,1,0.015,F15,2,5
1.4270227207692485,2.08073958161399,2,0.0,F15,2,5
1.684979721996196,4.1032020076231195,2,0.0,F15,2,5
2.188817079821137,7.040735151828359,3,0.0,F15,2,5
1.708622714966724,3.7484293281746712,2,0.0,F15,2,5
1.2177200054368853,1.1660186261311996,2,0.0,F15,3,5
2.1121934289156026,8.493953753858035,3,0.0,F15,3,5
1.3560038236022605,1.8877963002209244,1,0.0,F15,3,5
1.9764162364174642,5.801608138279532,3,0.0,F15,3,5
2.4246541622943663,9.16604753645125,3,0.0,F15,3,5
1.5786785097753153,2.8854406377860506,3,0.016,F15,3,5
1.4259327846511873,2.1075528751492367,2,0.015,F15,3,5
1.5679291770560815,3.0736680096264184,2,0.0,F15,3,5
1.8549698716216172,5.005143191753643,3,0.0,F15,3,5
1.4922250706938538,2.445241228392285,2,0.0,F15,3,5
3.3768296279306034,14.981628832492273,4,0.0,F15,4,5
2.4166911005145884,8.240501991459857,3,0.0,F15,4,5
1.4987233716758617,2.1873614623118858,1,0.0,F15,4,5
3.194989078527794,16.928730657355384,4,0.016,F15,4,5
1.8675830507951463,4.030802389133246,3,0.016,F15,4,5
3.057748487496606,14.312680992371181,4,0.016,F15,4,5
1.8131647288218484,4.27862659020392,2,0.016,F15,4,5
1.8459351877939583,3.896192292101511,3,0.016,F15,4,5
2.2995486696582526,6.616651590623558,4,0.016,F15,4,5
3.025671031217058,14.492578620658001,3,0.0,F15,4,5
2.7993067319728087,15.254153971871627,3,0.0,F15,5,5
1.6675329391933473,4.1128304835949825,3,0.0,F15,5,5
0.9561122466226034,1.0055366005289015,2,0.0,F15,5,5
2.1348880246745,5.629598866152659,2,0.0,F15,5,5
3.443192448333709,17.895842529728103,4,0.0,F15,5,5
1.1198959904159052,0.9999425746116661,2,0.0,F15,5,5
1.9685250014934994,5.639188628156415,3,0.0,F15,5,5
1.8477174295014773,4.927926224751,2,0.0,F15,5,5
1.5143102076632946,3.0296966768746625,2,0.016,F15,5,5
1.9548770067757284,5.4895425731156475,3,0.015,F15,5,5
1.2779908269666034,1.604256917452953,1,0.016,F15,6,5
1.0514983995650695,0.8435689026934301,1,0.0,F15,6,5
1.738822257222132,4.65750124768152,3,0.0,F15,6,5
1.165013726545162,1.1715694346390908,2,0.0,F15,6,5
1.3844327309032916,2.9018824721669843,2,0.0,F15,6,5
1.2187148837563655,1.3280607471432342,1,0.0,F15,6,5
1.2102208450592176,2.044324272123922,2,0.0,F15,6,5
1.195845545462668,0.7844622078517878,1,0.016,F15,6,5
1.1182688253374422,0.8142708644541874,1,0.015,F15,6,5
1.2547241041963137,1.847566233979692,2,0.0,F15,6,5
2.6002384747596263,10.670836961413023,3,0.0,F15,7,5
1.796954487404414,4.7642034829735005,3,0.0,F15,7,5
2.1016944077574187,7.068639143498412,3,0.0,F15,7,5
2.087723848018509,6.044256867727517,3,0.0,F15,7,5
2.1947274079270076,7.640009885835012,3,0.0,F15,7,5
1.9021278825816437,4.498945722719141,2,0.0,F15,7,5
2.1059132516664407,5.6475173005794,3,0.0,F15,7,5
2.1275246065074174,5.553075413584251,3,0.0,F15,7,5
2.31213664595138,7.172214025631822,3,0.016,F15,7,5
2.254471647430341,7.464978770131383,2,0.0,F15,7,5
2.8447064807547626,9.11225603762724,4,0.0,F15,8,5
2.8324001371922245,11.047245709579778,4,0.0,F15,8,5
2.655936114236663,8.569050769183455,2,0.0,F15,8,5
3.1279252487774514,12.229873088625029,4,0.0,F15,8,5
3.9901119651748136,19.869828581837172,4,0.0,F15,8,5
3.478365734073704,14.884851492843342,5,0.0,F15,8,5
4.012565193368691,23.144899084998126,3,0.016,F15,8,5
3.1975129681496237,12.383581704279571,4,0.016,F15,8,5
2.939718431782967,9.083671644517901,2,0.0,F15,8,5
3.1578842085995236,14.32696318574951,4,0.0,F15,8,5
2.503576389794683,7.97895579218498,3,0.0,F15,9,5
1.9317519450471567,5.111915410302654,2,0.0,F15,9,5
3.4242483648321422,18.560121608564025,3,0.0,F15,9,5
2.2552213997107926,7.157498042815167,2,0.0,F15,9,5
2.514562176221643,8.057268711438581,3,0.015,F15,9,5
1.9611164374707046,4.741889391939044,3,0.016,F15,9,5
2.232872703907758,6.522546556278485,2,0.0,F15,9,5
2.050014356895449,4.3374113086694335,3,0.0,F15,9,5
2.3555929582325965,5.837130795176115,3,0.0,F15,9,5
2.9706534791867822,11.19695135207794,3,0.0,F15,9,5
1.8677955884205368,3.4677164688700897,2,0.016,F15,10,5
2.48533024037048,8.810193180368447,2,0.0,F15,10,5
1.1994362313556255,0.9712545501710155,1,0.0,F15,10,5
1.916449234987631,4.794358026770085,2,0.0,F15,10,5
2.095039749148933,5.893401969855267,4,0.0,F15,10,5
1.9251894456249297,4.9601302283127255,3,0.0,F15,10,5
1.765833891447618,4.379471024611191,3,0.0,F15,10,5
1.874506391338669,5.966122794843017,3,0.0,F15,10,5
1.7558071692128892,4.01846936822767,2,0.0,F15,10,5
1.5211800959999537,2.373185054096278,2,0.016,F15,10,5
1.4512830495871096,1.7728973613941994,1,0.015,F15,11,5
1.9915408945899358,8.004441339394429,2,0.016,F15,11,5
1.7774217725929,3.627911986483932,4,0.0,F15,11,5
1.59919851868511,3.006191079285892,2,0.0,F15,11,5
1.7629477428021754,3.722462097843329,3,0.0,F15,11,5
1.5135699823766127,2.4615462074020638,2,0.0,F15,11,5
1.880483952493662,4.995629302750466,3,0.0,F15,11,5
1.6095311183566432,2.771619927325766,2,0.016,F15,11,5
1.9098900034442057,4.472099119983261,1,0.016,F15,11,5
1.4193272983114549,2.21613542487881,3,0.016,F15,11,5
0.9940094207468647,0.4128071161644349,2,0.016,F15,12,5
0.9900253064715487,0.2610496476124946,1,0.016,F15,12,5
1.1057011132848171,0.5845694288553607,1,0.016,F15,12,5
1.0409632063046692,0.34372345580951613,1,0.0,F15,12,5
1.2939922852720562,1.2663393555466538,1,0.0,F15,12,5
1.159949671895329,0.7313092778829762,1,0.0,F15,12,5
1.0273314954143165,0.44978570242625704,2,0.0,F15,12,5
1.1545739388686005,0.5389798419595548,1,0.0,F15,12,5
1.1923826294372128,0.7277097071918823,1,0.0,F15,12,5
1.2149112065054664,1.5402469149467635,2,0.0,F15,12,5
1.6854508640969412,3.5719630454771236,3,0.0,F15,13,5
1.6037141475150674,3.2368511105422817,3,0.015,F15,13,5
1.4309116948039395,2.3789333896060247,1,0.016,F15,13,5
1.6738221834002003,3.7968088661935093,2,0.0,F15,13,5
1.3974731273820242,2.210626798644131,1,0.0,F15,13,5
1.568401942176222,3.102046344821515,1,0.0,F15,13,5
1.5242689219705858,2.7124498750087476,2,0.0,F15,13,5
1.5652171525795833,3.4559251578826036,2,0.0,F15,13,5
1.455586679055591,2.186497605464642,1,0.0,F15,13,5
1.3642521584787404,1.9661025271584167,1,0.0,F15,13,5
1.7090141897354187,3.3275214650239544,2,0.0,F15,14,5
1.6673587372320653,3.272392238669781,2,0.0,F15,14,5
1.4223883330380205,2.8149968028227654,3,0.0,F15,14,5
1.5017683019494357,2.1704504210359197,1,0.016,F15,14,5
1.7500945757147097,3.878154781705275,2,0.015,F15,14,5
2.3161499213381607,6.957030770730972,3,0.016,F15,14,5
1.4662834498763884,1.9785571231457464,2,0.0,F15,14,5
1.8861104193148586,4.334688140356686,2,0.0,F15,14,5
2.041639570632475,5.2323323387122755,3,0.0,F15,14,5
2.0213808142978293,5.189786630315776,2,0.0,F15,14,5
1.32928465221698,1.2602772752987503,2,0.0,F15,15,5
1.2597601884324259,1.2216590965220568,1,0.0,F15,15,5
1.344363848126873,1.6991420536178472,1,0.0,F15,15,5
1.5203341304556663,2.0896553233727664,2,0.016,F15,15,5
1.2833169345148097,1.3650615944951126,2,0.016,F15,15,5
1.3652148529103734,1.5980185960031568,3,0.016,F15,15,5
1.6036940554706893,3.3191912473261524,3,0.016,F15,15,5
1.1745140211808607,0.861376156081858,2,0.0,F15,15,5
1.310063593440055,1.1823741676368877,2,0.0,F15,15,5
1.299793341578607,1.7258438552980566,2,0.0,F15,15,5
1.7221694254278952,3.340097639705508,2,0.0,F15,16,5
1.5294236506391832,2.494987123401941,2,0.0,F15,16,5
1.1132041223440685,0.6901599984219011,1,0.015,F15,16,5
1.2720747438512277,1.039697814418716,2,0.016,F15,16,5
1.2859056626623608,1.153456704479452,1,0.015,F15,16,5
1.545533472313468,2.4762105558978096,2,0.0,F15,16,5
2.216094533528575,8.182233308048803,2,0.0,F15,16,5
1.3526809324862716,1.802591146578961,2,0.0,F15,16,5
1.198148284866768,0.7312257203776538,2,0.0,F15,16,5
1.572835897155288,2.7607187534430624,1,0.0,F15,16,5
2.361569169828509,6.128737445234435,3,0.0,F16,1,5
3.935670477175765,24.19668289049771,3,0.0,F16,1,5
3.042210567183365,10.874584288865456,4,0.016,F16,1,5
3.4536121546329306,15.47002966275737,4,0.015,F16,1,5
3.042215199833532,10.40564928063341,4,0.0,F16,1,5
3.725243931428624,19.985805593394165,3,0.0,F16,1,5
4.339208281145675,26.166381126926794,4,0.0,F16,1,5
4.652918500195288,29.621884522965168,4,0.0,F16,1,5
5.967328569030328,49.346200185962374,4,0.015,F16,1,5
3.155794750612098,12.507158804878749,3,0.0,F16,1,5
4.383715594928128,30.03141786120399,4,0.0,F16,2,5
3.002946291049082,12.184713324598567,4,0.0,F16,2,5
1.8250254824753611,3.410422506504455,2,0.016,F16,2,5
2.6419348137427177,8.907905924620657,2,0.016,F16,2,5
2.5639820515294436,7.746987244337044,3,0.0,F16,2,5
2.5929155169429228,8.974454100728284,4,0.0,F16,2,5
2.487611424072161,7.094857817784108,3,0.0,F16,2,5
1.772724832281058,3.083871358084032,2,0.0,F16,2,5
2.969263297789358,12.695812875409201,4,0.0,F16,2,5
2.299820346963391,6.994021611831245,4,0.0,F16,2,5
2.3592050804049705,6.172238243914849,3,0.0,F16,3,5
3.053006568837849,13.626276308617015,3,0.0,F16,3,5
4.293550057933986,27.834759983328258,4,0.016,F16,3,5
4.076485910955533,26.707749840006485,3,0.0,F16,3,5
3.344141060333659,13.897388146206548,3,0.0,F16,3,5
4.569419537341224,27.608655315380283,5,0.0,F16,3,5
2.383113191776758,6.2464625104771425,3,0.0,F16,3,5
3.200312756010884,13.264836164882514,3,0.0,F16,3,5
4.726011356669458,33.20199660228905,3,0.0,F16,3,5
3.0466720059395507,11.893171600042525,4,0.0,F16,3,5
4.97958587502332,34.88289996148311,4,0.0,F16,4,5
3.3465282351414625,14.62809770622994,3,0.0,F16,4,5
6.486378662161483,58.432244201243485,4,0.015,F16,4,5
4.243217452849495,26.651991601521168,3,0.016,F16,4,5
5.155011595005647,33.21778200016681,5,0.015,F16,4,5
2.9921142715377433,9.786184564273942,4,0.0,F16,4,5
3.763665482003219,17.0952349595091,5,0.0,F16,4,5
4.6540299156317495,25.45499800232957,5,0.0,F16,4,5
3.558364824011343,15.169818234470103,5,0.0,F16,4,5
6.7876750485338455,62.12516727615238,3,0.015,F16,4,5
2.3956101359547257,7.210928445880217,3,0.0,F16,5,5
3.147847746663126,12.368979193030723,4,0.0,F16,5,5
1.9106207067564387,3.8434407174135394,2,0.0,F16,5,5
5.10786867902929,37.39283044633556,4,0.0,F16,5,5
2.58422436693857,9.491909709404531,3,0.0,F16,5,5
2.4179932281091494,6.966111514500087,3,0.016,F16,5,5
5.484020196731734,46.271555466252316,4,0.016,F16,5,5
3.46786607371268,14.523688214868933,4,0.016,F16,5,5
2.0119823548104283,4.288847117635003,2,0.0,F16,5,5
2.3117762973482203,6.902960403099664,3,0.0,F16,5,5
3.0833809288002385,12.964690046440436,5,0.0,F16,6,5
2.7491993822061147,8.912656596474152,4,0.0,F16,6,5
2.513221055922043,8.830423338037502,3,0.0,F16,6,5
3.39450930958561,16.123525742204237,3,0.0,F16,6,5
2.167853973048649,5.542227025788032,3,0.0,F16,6,5
2.9488829603619098,14.06350400036936,3,0.016,F16,6,5
3.276604554554384,13.87047696513996,4,0.015,F16,6,5
2.995970264526659,11.234504163256258,3,0.016,F16,6,5
2.2889553765717277,5.78390197406401,1,0.0,F16,6,5
2.225134706668397,5.475520628958028,3,0.0,F16,6,5
1.7056873055467014,4.018026655563032,2,0.0,F16,7,5
2.8789332603451436,11.498164237166838,3,0.015,F16,7,5
2.8565246876282804,10.89067913633342,3,0.016,F16,7,5
2.968939858258794,11.735261362942952,4,0.0,F16,7,5
1.7712115305199034,3.5757160330577005,2,0.0,F16,7,5
2.14480926243722,5.7178269079075115,3,0.0,F16,7,5
1.7129242131743951,3.748217833922123,2,0.0,F16,7,5
2.387031677143804,7.472204238403329,3,0.016,F16,7,5
3.211390901027827,16.9031459264085,3,0.015,F16,7,5
2.2886820038193063,6.167083072188934,3,0.016,F16,7,5
2.7598279974799373,9.992242014808028,4,0.0,F16,8,5
3.134998098392325,13.845847995252534,3,0.0,F16,8,5
1.7964071847707093,3.4852394648804026,3,0.016,F16,8,5
3.0830568751022835,10.98829228414988,2,0.0,F16,8,5
2.7349861307187315,11.52701201775811,3,0.0,F16,8,5
2.3905278092546296,6.610068177267543,3,0.0,F16,8,5
3.616046309265683,16.827242825989764,4,0.0,F16,8,5
2.600496089999849,8.355787317382065,3,0.015,F16,8,5
3.483121703490635,15.417048002135282,4,0.016,F16,8,5
2.4464439020081277,7.305197225090822,4,0.015,F16,8,5
2.8370806506950648,9.332674610464256,4,0.016,F16,9,5
2.434233228093844,6.687123476077199,3,0.0,F16,9,5
3.521668465310774,18.870746044668675,4,0.0,F16,9,5
4.075839775948314,24.078290057927973,3,0.0,F16,9,5
2.6207051379610053,7.897180254409289,3,0.0,F16,9,5
3.520420529002416,18.531126482488066,4,0.0,F16,9,5
2.4071320986901283,6.052937251798065,2,0.0,F16,9,5
2.68203967349796,8.78815011116604,2,0.016,F16,9,5
2.9548203889876024,11.19890216620144,4,0.015,F16,9,5
2.074026244500613,5.407575710479657,3,0.0,F16,9,5
2.602279162093625,8.030105437790688,3,0.0,F16,10,5
7.911176316489749,86.2063871648093,4,0.0,F16,10,5
2.9395270172800716,12.419526289491932,4,0.0,F16,10,5
3.463966664348752,16.895529077790922,2,0.015,F16,10,5
3.104804857948642,12.692121436193556,4,0.016,F16,10,5
3.1582547699530985,13.230263803803219,2,0.0,F16,10,5
3.768155227702229,17.946096253476433,5,0.0,F16,10,5
4.605686928282744,27.78947984860536,3,0.0,F16,10,5
3.0352581532257745,12.250779532584994,3,0.0,F16,10,5
4.3987417506204,22.98103394908332,5,0.0,F16,10,5
2.451231872108035,8.473447438812773,3,0.016,F16,11,5
2.336794256248555,7.50180393963848,3,0.016,F16,11,5
2.6013463579419627,10.32470488177685,4,0.0,F16,11,5
3.3307980359249783,14.321767934117656,5,0.0,F16,11,5
1.860621488064598,4.034938129717113,3,0.0,F16,11,5
3.097384554525956,13.636734394477827,3,0.0,F16,11,5
2.777047936931568,10.207578562902409,4,0.0,F16,11,5
2.623911613703441,10.534819488329264,2,0.016,F16,11,5
3.371209215935614,16.89012923237501,4,0.0,F16,11,5
3.537031369764537,16.63390662224489,4,0.0,F16,11,5
2.3371760490619695,8.082010948684209,3,0.0,F16,12,5
2.1789347702167596,5.736518126669534,3,0.0,F16,12,5
2.0012220664223968,6.2033267653403765,3,0.0,F16,12,5
1.8395969614542755,3.5646148764618317,2,0.0,F16,12,5
2.80535333459146,11.15593425447025,2,0.016,F16,12,5
3.433471035349435,21.033846019816995,3,0.015,F16,12,5
2.0604182790096672,5.3507527596269675,3,0.0,F16,12,5
1.757634661528357,3.216039608490224,3,0.0,F16,12,5
2.817760679465938,12.11877618827379,3,0.0,F16,12,5
2.382867377424594,8.043645162414613,4,0.0,F16,12,5
2.028101728512687,4.800057489583739,3,0.015,F16,13,5
4.6626738313751375,30.888421999576934,3,0.016,F16,13,5
4.8670550802695205,34.463987090708606,3,0.015,F16,13,5
3.320057649947834,16.9939145986941,3,0.0,F16,13,5
2.264699436042366,5.891635794079868,3,0.0,F16,13,5
4.22398551324132,28.651671954626156,4,0.0,F16,13,5
2.4451154236393693,6.885138124252325,4,0.0,F16,13,5
3.025882745999943,12.294121971778187,4,0.016,F16,13,5
3.52447152656661,20.848144865981823,2,0.0,F16,13,5
4.298504842755888,28.356156047216533,4,0.0,F16,13,5
2.393984929637975,6.776333644092135,3,0.0,F16,14,5
1.6609257843329717,2.995942854727338,3,0.0,F16,14,5
2.590046630327479,12.038168724509784,3,0.0,F16,14,5
2.1418129124218606,5.266378441131673,3,0.015,F16,14,5
3.3594189183572745,17.973111104334254,4,0.0,F16,14,5
2.3044833979793555,7.251672573062434,4,0.0,F16,14,5
4.029621187693999,23.776412723828134,5,0.0,F16,14,5
2.8597363050471705,9.945433278006707,3,0.0,F16,14,5
2.870210317385595,14.527549373571194,4,0.0,F16,14,5
2.704834369745837,10.183871761069366,4,0.0,F16,14,5
1.8540502573775708,4.270262912990416,2,0.0,F16,15,5
2.2895965182954314,5.824906452229943,3,0.016,F16,15,5
2.024441376765129,5.312633159559946,3,0.015,F16,15,5
1.4251695759255023,2.117747842159158,1,0.0,F16,15,5
4.004718726903449,20.4907875776294,5,0.0,F16,15,5
2.0224867741661026,4.989934141649019,2,0.0,F16,15,5
2.9698922097351073,10.819078420601441,4,0.0,F16,15,5
2.221141283875244,7.001731637326332,3,0.015,F16,15,5
3.7762673380289,19.197101660827872,4,0.016,F16,15,5
3.2049926873001042,13.445459782383494,6,0.0,F16,15,5
3.923203057703652,21.713486504799757,4,0.0,F16,16,5
2.7461988621464863,8.087984858867026,3,0.0,F16,16,5
2.71733004610927,10.288432536818155,3,0.0,F16,16,5
2.76907195965607,10.567898948706288,2,0.0,F16,16,5
3.3982844973189175,15.700792259619604,4,0.0,F16,16,5
3.8978209374317148,20.973226476668252,4,0.016,F16,16,5
4.812177217328786,34.90087273319222,4,0.016,F16,16,5
3.9616651652306403,22.318697884694313,4,0.016,F16,16,5
3.0345517719606687,11.940306572147447,3,0.0,F16,16,5
3.9633901861735086,20.71949271672222,5,0.0,F16,16,5
2.7441724618410634,9.61066831209249,3,0.0,F17,1,5
2.6679854195255124,10.81504440285712,2,0.0,F17,1,5
2.342155503329675,6.4125550377469125,3,0.0,F17,1,5
2.5681820183055426,7.39803804390624,3,0.0,F17,1,5
3.5742265101820507,21.5413479398935,3,0.015,F17,1,5
2.541976871460165,8.141760604672092,2,0.0,F17,1,5
2.709756084642037,8.290027740584733,3,0.0,F17,1,5
2.3072516841148416,6.213582661707504,4,0.0,F17,1,5
2.5474595736269903,7.2828749733921825,3,0.016,F17,1,5
3.8408861165216286,18.76178902548018,5,0.015,F17,1,5
0.7957122788646406,0.8588693181342202,2,0.0,F17,2,5
1.0429998433161447,1.6572255743992867,2,0.0,F17,2,5
0.9636364386662399,1.3419136060883607,1,0.0,F17,2,5
0.9605913271840745,1.0759454335748648,2,0.0,F17,2,5
0.926071002295351,0.69430135110537,1,0.0,F17,2,5
0.5520565165885999,-0.07712404317942312,1,0.0,F17,2,5
0.9352214428891197,0.8312212522690166,2,0.0,F17,2,5
1.019173614899767,1.3857039165319494,1,0.016,F17,2,5
0.9401611437677355,0.9759404060457033,2,0.015,F17,2,5
0.7633263468989281,0.41522071081105993,1,0.016,F17,2,5
0.9472304568907786,0.5156954922588057,2,0.0,F17,3,5
1.261919281007612,1.8105126915409047,3,0.0,F17,3,5
0.9361150274084878,0.756520773206514,3,0.0,F17,3,5
1.0222264013432696,0.692374418398547,1,0.0,F17,3,5
1.0919429822027933,1.1736655762514214,1,0.0,F17,3,5
0.8238282079051779,0.5841594755108046,2,0.0,F17,3,5
1.0600040919842018,1.2713291637231832,2,0.016,F17,3,5
1.1483557845137236,1.7380665888107796,3,0.016,F17,3,5
1.2256228741398496,1.5329656193545071,2,0.0,F17,3,5
1.0531015991403736,0.8126575467658141,1,0.0,F17,3,5
1.479979036028509,1.758017770363952,2,0.0,F17,4,5
1.9741824428848427,5.711130754730776,3,0.0,F17,4,5
2.2409476555105163,6.589025462935954,3,0.016,F17,4,5
1.8213250702667692,3.8031104374252163,3,0.015,F17,4,5
2.66624488599572,9.896550843525512,4,0.0,F17,4,5
2.117037361538705,5.257439935429627,2,0.0,F17,4,5
2.0381899628724955,4.577939325638563,2,0.015,F17,4,5
1.764391363276101,3.463100736757198,3,0.016,F17,4,5
2.191578586130121,5.916294766273248,2,0.015,F17,4,5
2.273321043273165,7.853260979916852,3,0.0,F17,4,5
1.2344164082637838,1.1016958697161057,1,0.0,F17,5,5
1.2190974626615205,1.5148942648691497,2,0.0,F17,5,5
1.5001486229772802,2.930684321171711,3,0.0,F17,5,5
1.103301622136193,0.9357992484588062,1,0.0,F17,5,5
1.0544507469941975,0.7921704683751702,1,0.0,F17,5,5
1.383153300549176,1.7858626185642708,2,0.015,F17,5,5
1.0116488179972685,0.233646681020506,1,0.016,F17,5,5
0.928680621213325,0.1297245055417222,1,0.015,F17,5,5
1.0575224728962758,0.46583169297539273,2,0.0,F17,5,5
1.0876079673014551,1.1963744457433485,2,0.0,F17,5,5
3.5667620255873937,23.37286564825012,3,0.0,F17,6,5
1.5129502582135679,2.0314110180603837,2,0.0,F17,6,5
1.813926962706298,4.483188631690266,3,0.0,F17,6,5
4.130407617248583,29.51929100139595,3,0.0,F17,6,5
2.4038060603928217,7.816670307082536,4,0.0,F17,6,5
3.0007091987930594,14.843934546652882,2,0.0,F17,6,5
1.5333883056895945,2.585365324711457,1,0.0,F17,6,5
2.068973173179153,5.740821585242305,3,0.0,F17,6,5
2.4916162456127404,10.33273962650913,3,0.015,F17,6,5
2.6355473969340406,11.208041124545323,4,0.016,F17,6,5
0.9581835970954871,0.6246631498629904,2,0.0,F17,7,5
1.773530294992773,4.300482638226747,2,0.0,F17,7,5
1.0319528007467806,1.061204620623875,1,0.0,F17,7,5
2.467570599640497,9.199613559964071,4,0.015,F17,7,5
1.962920645316456,5.944910426163133,2,0.016,F17,7,5
2.284226409349507,10.8658127821906,2,0.0,F17,7,5
2.3378263439078526,8.799166472191365,2,0.0,F17,7,5
1.635945755377583,3.7536548183219622,2,0.0,F17,7,5
2.166544692763562,6.1544431908876,3,0.015,F17,7,5
2.0881715156498832,6.271351319026625,3,0.016,F17,7,5
2.080922943197543,5.032543609896747,1,0.015,F17,8,5
2.010684870190594,4.800300435156826,3,0.0,F17,8,5
2.000103009392687,5.015003585618956,2,0.0,F17,8,5
1.730517345075525,2.740961353826532,2,0.0,F17,8,5
2.0818677409534283,5.34297483498697,5,0.0,F17,8,5
1.7331678913761903,3.0564314282604297,2,0.0,F17,8,5
1.8720329472083799,3.6683362480963915,2,0.0,F17,8,5
1.8942867297372845,3.6554792541066954,1,0.016,F17,8,5
1.4050580603018914,1.666827209066736,2,0.016,F17,8,5
2.0289117539238024,5.079002750380996,2,0.016,F17,8,5
1.5757656670974225,2.0072377105791785,1,0.016,F17,9,5
2.0889609523217056,6.126922010538072,3,0.0,F17,9,5
2.0054019060111026,4.868521285765995,3,0.0,F17,9,5
1.4117159413039,1.1999531600413835,2,0.0,F17,9,5
2.2360317741096076,7.122908266032718,3,0.0,F17,9,5
1.7610046447621315,2.997772942744562,1,0.0,F17,9,5
1.7552287739266808,3.138215806450642,3,0.0,F17,9,5
2.0181424341852714,4.813617878124355,3,0.0,F17,9,5
1.5779480099049683,2.053344049208774,2,0.0,F17,9,5
2.332969262307735,6.764471038562991,3,0.016,F17,9,5
1.605326703603351,3.233854530163576,2,0.0,F17,10,5
3.040436592860994,16.269344474148866,3,0.0,F17,10,5
2.680957718743349,10.501593398852465,4,0.0,F17,10,5
2.1708166384413623,8.15867184963301,3,0.0,F17,10,5
3.5140438499150695,18.37176603922085,3,0.0,F17,10,5
2.6892805862695917,12.142394959282024,4,0.0,F17,10,5
2.016261763412016,4.762384033944451,2,0.016,F17,10,5
2.3681767796152777,7.704871208826571,4,0.0,F17,10,5
1.7375751303239444,3.53378711729731,2,0.0,F17,10,5
2.15464254417373,7.246269664005563,5,0.0,F17,10,5
2.1243325330776104,4.775967727659929,3,0.0,F17,11,5
2.1767879670962738,5.35683806142336,2,0.0,F17,11,5
2.295181471065702,7.585456156518989,3,0.016,F17,11,5
2.609608131814489,9.532095508954614,3,0.0,F17,11,5
2.91054631701806,13.88698446527091,3,0.0,F17,11,5
2.3073306937593534,6.354246543482862,2,0.0,F17,11,5
3.105387334108965,12.941870262031262,3,0.0,F17,11,5
2.1585515389487324,5.66983068562965,3,0.0,F17,11,5
2.0100676829334985,4.600383634342598,3,0.0,F17,11,5
1.6532931108475581,2.4785167565956066,2,0.0,F17,11,5
1.371184306414694,1.1525284363267838,2,0.0,F17,12,5
1.3635846635046402,1.4081417070809747,1,0.0,F17,12,5
1.5999420542286882,2.8357632345967163,1,0.016,F17,12,5
1.7754102940187029,3.1605747382500855,2,0.015,F17,12,5
1.9765052404211865,3.6483356930052464,2,0.0,F17,12,5
1.4687605883822563,2.1042072928630473,3,0.0,F17,12,5
1.3887405174766212,1.283999732617442,1,0.0,F17,12,5
1.392903543674051,1.3515679222877433,1,0.0,F17,12,5
1.419258270204302,1.332877035328008,2,0.0,F17,12,5
1.6340153419321495,2.3975703601749743,2,0.0,F17,12,5
1.4090009237165626,1.6241700115490794,2,0.015,F17,13,5
1.7751893647681207,3.595139416414069,2,0.016,F17,13,5
1.7225495799605914,3.6115637000095653,2,0.015,F17,13,5
1.9666767881012859,5.02571973902168,3,0.0,F17,13,5
1.697057779475791,3.0157426024605423,2,0.0,F17,13,5
1.3745860341297633,1.9169728629381568,2,0.0,F17,13,5
1.7092745114112324,3.131099054417108,2,0.0,F17,13,5
1.7263224339379941,4.292850855469954,2,0.0,F17,13,5
1.4564914875530632,1.5590105372268246,1,0.0,F17,13,5
1.9426636783135536,4.493183992090313,4,0.0,F17,13,5
